,virus_id,title_bg,title,link,virus_image,image,num_rep,date_iso,media,author,media_matches,first_time,minutes_since_first,media_rank,day,time
1003,424,"Ексклузивно! Пеевски взриви кулоарите на НС с думи за ""Лукойл"": Истерия има само в партията на пуделите! (ВИДЕО)","Exclusive! Peevski blew up the sidelines of the National Assembly with words about ""Lukoil"": There is hysteria only in the party of poodles! (VIDEO)",https://crimesbg.com/novini/ekskluzivno-peevski-vzrivi-kuloarite-na-ns-s-dumi-za-lukoyl-isteriya-ima-samo-v-partiyata-na-pudelite-video-3/176824,424.jpg,https://crimesbg.com/media/4/2025/11/07/144532/320x180.png?timer=1762505358,2,2025-11-07 08:49:25,crimesbg.com,Iva Ivanova,"kliuki.ws,kliuki.bg",2025-11-07 08:49:25,0,2,2025-11-07,08:49
1004,424,"Ексклузивно! Пеевски взриви кулоарите на НС с думи за ""Лукойл"": Истерия има само в партията на пуделите! (ВИДЕО)","Exclusive! Peevski blew up the sidelines of the National Assembly with words about ""Lukoil"": There is hysteria only in the party of poodles! (VIDEO)",https://kliuki.bg/politika/ekskluzivno-peevski-vzrivi-kuloarite-na-ns-s-dumi-za-lukoyl-isteriya-ima-samo-v-partiyata-na-pudelite-video/253049,424.jpg,https://kliuki.bg/media/2/2025/11/07/542715/320x180.png?timer=1762505512,2,2025-11-07 08:52:04,kliuki.bg,Иванина Николова,"kliuki.ws,crimesbg.com",2025-11-07 08:49:25,2.65,5,2025-11-07,08:52
1005,424,"Ексклузивно! Пеевски взриви кулоарите на НС с думи за ""Лукойл"": Истерия има само в партията на пуделите! (ВИДЕО)","Exclusive! Peevski blew up the sidelines of the National Assembly with words about ""Lukoil"": There is hysteria only in the party of poodles! (VIDEO)",https://kliuki.ws/novini/ekskluzivno-peevski-vzrivi-kuloarite-na-ns-s-dumi-za-lukoyl-isteriya-ima-samo-v-partiyata-na-pudelite-video-4/253052,424.jpg,https://kliuki.ws/media/6/2025/11/07/542718/480x270.png?timer=1762506282,2,2025-11-07 08:54:16,kliuki.ws,Иванина Николова,"kliuki.bg,crimesbg.com",2025-11-07 08:49:25,4.85,7,2025-11-07,08:54
1006,427,"Ексклузивно! Пеевски показа снимки на Бойко Рашков с Мухата, задържан за изборите в Пазарджик: Всичко е било пърформанс! (ВИДЕО)","Exclusive! Peevski showed photos of Boyko Rashkov with Muchata, detained for the elections in Pazardzhik: Everything was a performance! (VIDEO)",https://crimesbg.com/novini/ekskluzivno-peevski-pokaza-snimki-na-boyko-rashkov-s-muhata-zadarzhan-za-izborite-v-pazardzhik-vsichko-e-bilo-parformans-video-3/176189,427.jpg,https://crimesbg.com/media/4/2025/10/30/143618/320x180.png?timer=1761818819,2,2025-10-30 10:07:13,crimesbg.com,Iva Ivanova,"kliuki.ws,kliuki.net",2025-10-30 10:07:13,0,2,2025-10-30,10:07
1007,427,"Ексклузивно! Пеевски показа снимки на Бойко Рашков с Мухата, задържан за изборите в Пазарджик: Всичко е било пърформанс! (ВИДЕО)","Exclusive! Peevski showed photos of Boyko Rashkov with Muchata, detained for the elections in Pazardzhik: Everything was a performance! (VIDEO)",https://kliuki.net/skandali/ekskluzivno-peevski-pokaza-snimki-na-boyko-rashkov-s-muhata-zadarzhan-za-izborite-v-pazardzhik-vsichko-e-bilo-parformans-video-3/252619,427.jpg,https://kliuki.net/media/5/2025/10/30/541822/320x180.png?timer=1761819010,2,2025-10-30 10:10:23,kliuki.net,Иванина Николова,"kliuki.ws,crimesbg.com",2025-10-30 10:07:13,3.166666667,6,2025-10-30,10:10
1008,427,"Ексклузивно! Пеевски показа снимки на Бойко Рашков с Мухата, задържан за изборите в Пазарджик: Всичко е било пърформанс! (ВИДЕО)","Exclusive! Peevski showed photos of Boyko Rashkov with Muchata, detained for the elections in Pazardzhik: Everything was a performance! (VIDEO)",https://kliuki.ws/novini/ekskluzivno-peevski-pokaza-snimki-na-boyko-rashkov-s-muhata-zadarzhan-za-izborite-v-pazardzhik-vsichko-e-bilo-parformans-video-4/252621,427.jpg,https://kliuki.ws/media/6/2025/10/30/541825/480x270.png?timer=1761819090,2,2025-10-30 10:10:58,kliuki.ws,Иванина Николова,"kliuki.net,crimesbg.com",2025-10-30 10:07:13,3.75,7,2025-10-30,10:10
1009,431,Ексклузивно! Пеевски: Даниел Митов не трябва да подава оставка! (ВИДЕО),Exclusive! Peevski: Daniel Mitov should not resign! (VIDEO),https://kliuki.bg/politika/ekskluzivno-peevski-daniel-mitov-ne-tryabva-da-podava-ostavka-video-3/245589,431.jpg,https://kliuki.bg/media/2/2025/06/12/528075/320x180.png?timer=1749719215,2,2025-06-12 09:07:00,kliuki.bg,Иванина Николова,"crimesbg.com,kliuki.ws",2025-06-12 09:07:00,0,5,2025-06-12,09:07
1010,431,Ексклузивно! Пеевски: Даниел Митов не трябва да подава оставка! (ВИДЕО),Exclusive! Peevski: Daniel Mitov should not resign! (VIDEO),https://kliuki.ws/novini/ekskluzivno-peevski-daniel-mitov-ne-tryabva-da-podava-ostavka-video-4/245591,431.jpg,https://kliuki.ws/media/6/2025/06/12/528077/480x270.png?timer=1749719836,2,2025-06-12 09:10:31,kliuki.ws,Иванина Николова,"crimesbg.com,kliuki.bg",2025-06-12 09:07:00,3.516666667,7,2025-06-12,09:10
1011,431,Ексклузивно! Пеевски: Даниел Митов не трябва да подава оставка! (ВИДЕО),Exclusive! Peevski: Daniel Mitov should not resign! (VIDEO),https://crimesbg.com/novini/ekskluzivno-peevski-daniel-mitov-ne-tryabva-da-podava-ostavka-video-5/165020,431.jpg,https://crimesbg.com/media/4/2025/06/12/128033/320x180.png?timer=1749719619,2,2025-06-12 09:14:01,crimesbg.com,Iva Ivanova,"kliuki.ws,kliuki.bg",2025-06-12 09:07:00,7.016666667,2,2025-06-12,09:14
1012,432,"Ексклузивно! Пеевски: Няма да позволявам на някой, който се е изтипосал на жълтите павета, да дели хората! (ВИДЕО)",Exclusive! Peevski: I will not allow someone who has made a mark on the yellow paving stones to divide people! (VIDEO),https://crimesbg.com/novini/ekskluzivno-peevski-nyama-da-pozvolyavam-na-nyakoy-koyto-se-e-iztiposal-na-zhaltite-paveta-da-deli-horata-video-3/178621,432.jpg,https://crimesbg.com/media/4/2025/11/28/147322/320x180.png?timer=1764322675,2,2025-11-28 09:38:01,crimesbg.com,Iva Ivanova,"kliuki.ws,kliuki.bg",2025-11-28 09:38:01,0,2,2025-11-28,09:38
1013,432,"Ексклузивно! Пеевски: Няма да позволявам на някой, който се е изтипосал на жълтите павета, да дели хората! (ВИДЕО)",Exclusive! Peevski: I will not allow someone who has made a mark on the yellow paving stones to divide people! (VIDEO),https://kliuki.ws/novini/ekskluzivno-peevski-nyama-da-pozvolyavam-na-nyakoy-koyto-se-e-iztiposal-na-zhaltite-paveta-da-deli-horata-video-4/254272,432.jpg,https://kliuki.ws/media/6/2025/11/28/545336/480x270.png?timer=1764323233,2,2025-11-28 09:42:15,kliuki.ws,Иванина Николова,"crimesbg.com,kliuki.bg",2025-11-28 09:38:01,4.233333333,7,2025-11-28,09:42
1014,433,"Ексклузивно! Пеевски: Няма да унищожат България и да има преврати, аз ще я опазя! (ВИДЕО)","Exclusive! Peevski: They will not destroy Bulgaria, even if there are coups, I will protect it! (VIDEO)",https://crimesbg.com/novini/ekskluzivno-peevski-nyama-da-unishtozhat-balgariya-i-da-ima-prevrati-az-shte-ya-opazya-video-3/157241,433.jpg,https://crimesbg.com/media/4/2025/03/14/117645/320x180.png?timer=1741942699,2,2025-03-14 08:58:42,crimesbg.com,Iva Ivanova,"kliuki.ws,kliuki.bg",2025-03-14 08:58:42,0,2,2025-03-14,08:58
1015,433,"Ексклузивно! Пеевски: Няма да унищожат България и да има преврати, аз ще я опазя! (ВИДЕО)","Exclusive! Peevski: They will not destroy Bulgaria, even if there are coups, I will protect it! (VIDEO)",https://kliuki.bg/politika/ekskluzivno-peevski-nyama-da-unishtozhat-balgariya-i-da-ima-prevrati-az-shte-ya-opazya-video-3/240371,433.jpg,https://kliuki.bg/media/2/2025/03/14/518591/320x180.png?timer=1741942964,2,2025-03-14 09:03:04,kliuki.bg,Иванина Николова,"kliuki.ws,crimesbg.com",2025-03-14 08:58:42,4.366666667,5,2025-03-14,09:03
1016,433,"Ексклузивно! Пеевски: Няма да унищожат България и да има преврати, аз ще я опазя! (ВИДЕО)","Exclusive! Peevski: They will not destroy Bulgaria, even if there are coups, I will protect it! (VIDEO)",https://kliuki.ws/novini/ekskluzivno-peevski-nyama-da-unishtozhat-balgariya-i-da-ima-prevrati-az-shte-ya-opazya-video-4/240373,433.jpg,https://kliuki.ws/media/6/2025/03/14/518593/480x270.png?timer=1741943110,2,2025-03-14 09:04:21,kliuki.ws,Иванина Николова,"crimesbg.com,kliuki.bg",2025-03-14 08:58:42,5.65,7,2025-03-14,09:04
1017,436,"Ексклузивно! Пеевски: Хората изнемогват, положението е много тежко, ще предложим... (ВИДЕО)","Exclusive! Peevski: People are exhausted, the situation is very difficult, we will offer... (VIDEO)",https://crimesbg.com/novini/ekskluzivno-peevski-horata-iznemogvat-polozhenieto-e-mnogo-tezhko-shte-predlozhim-video-5/156574,436.jpg,https://crimesbg.com/media/4/2025/03/06/116789/320x180.png?timer=1741268861,2,2025-03-06 13:47:54,crimesbg.com,Iva Ivanova,"kliuki.ws,kliuki.bg",2025-03-06 13:47:54,0,2,2025-03-06,13:47
1018,436,"Ексклузивно! Пеевски: Хората изнемогват, положението е много тежко, ще предложим... (ВИДЕО)","Exclusive! Peevski: People are exhausted, the situation is very difficult, we will offer... (VIDEO)",https://kliuki.bg/politika/ekskluzivno-peevski-horata-iznemogvat-polozhenieto-e-mnogo-tezhko-shte-predlozhim-video-3/239966,436.jpg,https://kliuki.bg/media/2/2025/03/06/517850/320x180.png?timer=1741268939,2,2025-03-06 13:49:22,kliuki.bg,Иванина Николова,"kliuki.ws,crimesbg.com",2025-03-06 13:47:54,1.466666667,5,2025-03-06,13:49
1019,436,"Ексклузивно! Пеевски: Хората изнемогват, положението е много тежко, ще предложим... (ВИДЕО)","Exclusive! Peevski: People are exhausted, the situation is very difficult, we will offer... (VIDEO)",https://kliuki.ws/novini/ekskluzivno-peevski-horata-iznemogvat-polozhenieto-e-mnogo-tezhko-shte-predlozhim-video-4/239968,436.jpg,https://kliuki.ws/media/6/2025/03/06/517852/480x270.png?timer=1741269075,2,2025-03-06 13:50:53,kliuki.ws,Иванина Николова,"kliuki.bg,crimesbg.com",2025-03-06 13:47:54,2.983333333,7,2025-03-06,13:50
1020,439,Ексклузивно! Проф. Костадин Ангелов спечели дело заради COVID-19,Exclusive! Prof. Kostadin Angelov won a case due to COVID-19,https://kliuki.ws/novini/ekskluzivno-prof-kostadin-angelov-specheli-delo-zaradi-covid-19-4/240035,439.jpg,https://kliuki.ws/media/6/2025/03/07/517960/480x270.webp?timer=1741362556,2,2025-03-07 15:40:00,kliuki.ws,Иванина Николова,"informiran.net,svobodnoslovo.eu",2025-03-07 15:40:00,0,7,2025-03-07,15:40
1021,439,Ексклузивно! Проф. Костадин Ангелов спечели дело заради COVID-19,Exclusive! Prof. Kostadin Angelov won a case due to COVID-19,https://informiran.net/balgariya/ekskluzivno-prof-kostadin-angelov-specheli-delo-zaradi-covid-19,439.jpg,https://informiran.net/media/1/2025/03/07/82111/320x180.webp?timer=1741361600,2,2025-03-07 15:40:00,informiran.net,Галя Иванова,"kliuki.ws,svobodnoslovo.eu",2025-03-07 15:40:00,0,3,2025-03-07,15:40
1022,439,Ексклузивно! Проф. Костадин Ангелов спечели дело заради COVID-19,Exclusive! Prof. Kostadin Angelov won a case due to COVID-19,https://svobodnoslovo.eu/bulgaria/ekskluzivno-prof-kostadin-angelov-specheli-delo-zaradi-covid-19-2/156694,439.jpg,https://svobodnoslovo.eu/media/1/2025/03/07/116947/960x540.webp?timer=1741362002,2,2025-03-07 15:40:00,svobodnoslovo.eu,Iva Ivanova,"kliuki.ws,informiran.net",2025-03-07 15:40:00,0,13,2025-03-07,15:40
1023,441,Ексклузивно! След провала на вота Пеевски обяви кога ще има нови избори! (ВИДЕО),"Exclusive! After the failure of the vote, Peevski announced when there will be new elections! (VIDEO)",https://crimesbg.com/novini/ekskluzivno-sled-provala-na-vota-peevski-obyavi-koga-shte-ima-novi-izbori-video-3/166910,441.jpg,https://crimesbg.com/media/4/2025/07/04/130640/320x180.png?timer=1751628492,2,2025-07-04 11:28:33,crimesbg.com,Iva Ivanova,"kliuki.ws,kliuki.bg",2025-07-04 11:28:33,0,2,2025-07-04,11:28
1024,441,Ексклузивно! След провала на вота Пеевски обяви кога ще има нови избори! (ВИДЕО),"Exclusive! After the failure of the vote, Peevski announced when there will be new elections! (VIDEO)",https://kliuki.bg/politika/ekskluzivno-sled-provala-na-vota-peevski-obyavi-koga-shte-ima-novi-izbori-video-3/246819,441.jpg,https://kliuki.bg/media/2/2025/07/04/530347/320x180.png?timer=1751628702,2,2025-07-04 11:31:53,kliuki.bg,Иванина Николова,"kliuki.ws,crimesbg.com",2025-07-04 11:28:33,3.333333333,5,2025-07-04,11:31
1025,441,Ексклузивно! След провала на вота Пеевски обяви кога ще има нови избори! (ВИДЕО),"Exclusive! After the failure of the vote, Peevski announced when there will be new elections! (VIDEO)",https://kliuki.ws/novini/ekskluzivno-sled-provala-na-vota-peevski-obyavi-koga-shte-ima-novi-izbori-video-4/246821,441.jpg,https://kliuki.ws/media/6/2025/07/04/530349/480x270.png?timer=1751628930,2,2025-07-04 11:33:03,kliuki.ws,Иванина Николова,"kliuki.bg,crimesbg.com",2025-07-04 11:28:33,4.5,7,2025-07-04,11:33
1026,443,"Ексклузивно: Убиецът на Сияна също е ром, като Виктор Илиев","Exclusive: Siyana's killer is also Roma, like Viktor Iliev",https://informiran.net/balgariya/ekskluzivno-ubiecat-na-siyana-sashto-e-rom-kato-viktor-iliev,443.jpg,https://informiran.net/media/1/2025/08/16/85443/320x180.jpg?timer=1755344668,2,2025-08-16 11:50:00,informiran.net,Галя Иванова,"kliuki.net,svobodnoslovo.eu",2025-08-16 11:50:00,0,3,2025-08-16,11:50
1027,443,"Ексклузивно: Убиецът на Сияна също е ром, като Виктор Илиев","Exclusive: Siyana's killer is also Roma, like Viktor Iliev",https://kliuki.net/skandali/ekskluzivno-ubiecat-na-siyana-sashto-e-rom-kato-viktor-iliev-2/248818,443.jpg,https://kliuki.net/media/5/2025/08/16/534260/320x180.jpg?timer=1755344787,2,2025-08-16 11:50:00,kliuki.net,Иванина Николова,"informiran.net,svobodnoslovo.eu",2025-08-16 11:50:00,0,6,2025-08-16,11:50
1028,443,"Ексклузивно: Убиецът на Сияна също е ром, като Виктор Илиев","Exclusive: Siyana's killer is also Roma, like Viktor Iliev",https://svobodnoslovo.eu/bulgaria/ekskluzivno-ubiecat-na-siyana-sashto-e-rom-kato-viktor-iliev-2/170262,443.jpg,https://svobodnoslovo.eu/media/1/2025/08/16/135279/960x540.jpg?timer=1755345002,2,2025-08-16 11:50:00,svobodnoslovo.eu,Iva Ivanova,"informiran.net,kliuki.net",2025-08-16 11:50:00,0,13,2025-08-16,11:50
1029,446,Експертно-техническо заключение в : Вижте причините за трагедията в „Елените“,"Expert-technical conclusion in: See the causes of the tragedy in ""Elenite""",https://24-chasa.eu/ekspertno-tehnichesko-zaklyuchenie-v-24-chasa-eu-vizhte-prichinite-za-tragediyata-v-elenite/,446.jpg,https://i3.wp.com/narod.bg/wp-content/uploads/2025/10/elenite-karta.jpg?resize=780&w=780,2,2025-10-07 07:45:24,24chasa,NA,"novinite-dnes,narod",2025-10-07 07:45:24,0,1,2025-10-07,07:45
1030,446,Експертно-техническо заключение в : Вижте причините за трагедията в „Елените“,"Expert-technical conclusion in: See the causes of the tragedy in ""Elenite""",https://narod.bg/2025/10/07/%d0%b5%d0%ba%d1%81%d0%bf%d0%b5%d1%80%d1%82%d0%bd%d0%be-%d1%82%d0%b5%d1%85%d0%bd%d0%b8%d1%87%d0%b5%d1%81%d0%ba%d0%be-%d0%b7%d0%b0%d0%ba%d0%bb%d1%8e%d1%87%d0%b5%d0%bd%d0%b8%d0%b5-%d0%b2-narod-bg-%d0%b2/,446.jpg,https://narod.bg/wp-content/uploads/2025/10/elenite-karta-750x430.jpg,2,2025-10-07 10:18:39,narod,"
						admin","novinite-dnes,24chasa",2025-10-07 07:45:24,153.25,8,2025-10-07,10:18
1031,446,Експертно-техническо заключение в : Вижте причините за трагедията в „Елените“,"Expert-technical conclusion in: See the causes of the tragedy in ""Elenite""",https://novinite-dnes.eu/ekspertno-tehnichesko-zaklyuchenie-v-novinite-dnes-eu-vizhte-prichinite-za-tragediyata-v-elenite/,446.jpg,https://narod.bg/wp-content/uploads/2025/10/elenite-karta.jpg,2,2025-10-07 10:49:42,novinite-dnes,novinite-dnes.eu,"narod,24chasa",2025-10-07 07:45:24,184.3,9,2025-10-07,10:49
1032,447,"Екшън в : Рекетьор удари олигарха Николай Вълканов, арестуваха го","Action in: Racketeer hits oligarch Nikolay Valkanov, he is arrested",https://narod.bg/2025/07/07/%d0%b5%d0%ba%d1%88%d1%8a%d0%bd-%d0%b2-narod-bg-%d1%80%d0%b5%d0%ba%d0%b5%d1%82%d1%8c%d0%be%d1%80-%d1%83%d0%b4%d0%b0%d1%80%d0%b8-%d0%be%d0%bb%d0%b8%d0%b3%d0%b0%d1%80%d1%85%d0%b0-%d0%bd%d0%b8%d0%ba/,447.jpg,https://narod.bg/wp-content/uploads/2025/07/vulkanov2-750x430.jpg,2,2025-07-07 07:45:51,narod,"
						admin","24chasa,novinite-dnes",2025-07-07 07:45:51,0,8,2025-07-07,07:45
1033,447,"Екшън в : Рекетьор удари олигарха Николай Вълканов, арестуваха го","Action in: Racketeer hits oligarch Nikolay Valkanov, he is arrested",https://novinite-dnes.eu/ekshan-v-novinite-dnes-eu-reketor-udari-oligarha-nikolaj-valkanov-arestuvaha-go/,447.jpg,https://novinite-dnes.eu/wp-content/uploads/2025/07/vulkanov2.jpg,2,2025-07-07 07:56:51,novinite-dnes,novinite-dnes.eu,"24chasa,narod",2025-07-07 07:45:51,11,9,2025-07-07,07:56
1034,447,"Екшън в : Рекетьор удари олигарха Николай Вълканов, арестуваха го","Action in: Racketeer hits oligarch Nikolay Valkanov, he is arrested",https://24-chasa.eu/ekshan-v-24-chasa-eu-reketor-udari-oligarha-nikolaj-valkanov-arestuvaha-go/,447.jpg,https://i2.wp.com/narod.bg/wp-content/uploads/2025/07/vulkanov2.jpg?resize=780&w=780,2,2025-07-07 15:05:23,24chasa,NA,"novinite-dnes,narod",2025-07-07 07:45:51,439.5333333,1,2025-07-07,15:05
1035,450,Емил Радев: Георгиева може да е нарушила регламента на Европрокуратурата с намесата си в много случаи,Emil Radev: Georgieva may have violated the European Public Prosecutor's Office regulations with her intervention in many cases,https://svobodnoslovo.eu/bulgaria/emil-radev-georgieva-mozhe-da-e-narushila-reglamenta-na-evroprokuraturata-s-namesata-si-v-mnogo-sluchai/158489,450.jpg,https://svobodnoslovo.eu/media/1/2025/03/27/119493/960x540.jpg?timer=1743082220,2,2025-03-27 13:30:02,svobodnoslovo.eu,Iva Ivanova,"informiran.net,crimesbg.com",2025-03-27 13:30:02,0,13,2025-03-27,13:30
1036,450,Емил Радев: Георгиева може да е нарушила регламента на Европрокуратурата с намесата си в много случаи,Emil Radev: Georgieva may have violated the European Public Prosecutor's Office regulations with her intervention in many cases,https://crimesbg.com/novini/emil-radev-georgieva-mozhe-da-e-narushila-reglamenta-na-evroprokuraturata-s-namesata-si-v-mnogo-sluchai-5/158492,450.jpg,https://crimesbg.com/media/4/2025/03/27/119496/320x180.jpg?timer=1743082278,2,2025-03-27 13:31:26,crimesbg.com,Iva Ivanova,"informiran.net,svobodnoslovo.eu",2025-03-27 13:30:02,1.4,2,2025-03-27,13:31
1037,450,Емил Радев: Георгиева може да е нарушила регламента на Европрокуратурата с намесата си в много случаи,Emil Radev: Georgieva may have violated the European Public Prosecutor's Office regulations with her intervention in many cases,https://informiran.net/balgariya/emil-radev-georgieva-mozhe-da-e-narushila-reglamenta-na-evroprokuraturata-s-namesata-si-v-mnogo-sluchai,450.jpg,https://informiran.net/media/1/2025/03/27/82565/320x180.jpg?timer=1743082349,2,2025-03-27 13:32:38,informiran.net,Галя Иванова,"crimesbg.com,svobodnoslovo.eu",2025-03-27 13:30:02,2.6,3,2025-03-27,13:32
1038,460,Жена ли ще е следващият главен прокурор?,Will the next Prosecutor General be a woman?,https://crimesbg.com/novini/zhena-li-shte-e-sledvashtiyat-glaven-prokuror/153192,460.jpg,https://crimesbg.com/media/4/2025/01/24/112647/320x180.png?timer=1737736452,2,2025-01-24 16:50:00,crimesbg.com,Iva Ivanova,"kliuki.ws,informiran.net",2025-01-24 16:50:00,0,2,2025-01-24,16:50
1039,460,Жена ли ще е следващият главен прокурор?,Will the next Prosecutor General be a woman?,https://kliuki.ws/novini/zhena-li-shte-e-sledvashtiyat-glaven-prokuror-4/237757,460.jpg,https://kliuki.ws/media/6/2025/01/24/513869/480x270.png?timer=1737737772,2,2025-01-24 17:30:00,kliuki.ws,Иванина Николова,"informiran.net,crimesbg.com",2025-01-24 16:50:00,40,7,2025-01-24,17:30
1040,460,Жена ли ще е следващият главен прокурор?,Will the next Prosecutor General be a woman?,https://informiran.net/balgariya/zhena-li-shte-e-sledvashtiyat-glaven-prokuror,460.jpg,https://informiran.net/media/1/2025/01/24/81279/320x180.png?timer=1737736655,2,2025-01-24 17:30:00,informiran.net,Галя Иванова,"kliuki.ws,crimesbg.com",2025-01-24 16:50:00,40,3,2025-01-24,17:30
1041,468,Жоро Тениса вербувал футболни хулигани с пари на Черепа и Бобокови,Joro Tenisa recruited football hooligans with money from the Skull and Bobokovs,https://kliuki.ws/novini/zhoro-tenisa-verbuval-futbolni-huligani-s-pari-na-cherepa-i-bobokovi-4/254769,468.jpg,https://kliuki.ws/media/6/2025/12/05/546323/480x270.jpg?timer=1764950040,2,2025-12-05 15:50:00,kliuki.ws,Иванина Николова,"svobodnoslovo.eu,kliuki.net",2025-12-05 15:50:00,0,7,2025-12-05,15:50
1042,468,Жоро Тениса вербувал футболни хулигани с пари на Черепа и Бобокови,Joro Tenisa recruited football hooligans with money from the Skull and Bobokovs,https://svobodnoslovo.eu/bulgaria/zhoro-tenisa-verbuval-futbolni-huligani-s-pari-na-cherepa-i-bobokovi-2/179270,468.jpg,https://svobodnoslovo.eu/media/1/2025/12/05/148226/960x540.jpg?timer=1764949802,2,2025-12-05 15:50:00,svobodnoslovo.eu,Iva Ivanova,"kliuki.ws,kliuki.net",2025-12-05 15:50:00,0,13,2025-12-05,15:50
1043,468,Жоро Тениса вербувал футболни хулигани с пари на Черепа и Бобокови,Joro Tenisa recruited football hooligans with money from the Skull and Bobokovs,https://kliuki.net/skandali/zhoro-tenisa-verbuval-futbolni-huligani-s-pari-na-cherepa-i-bobokovi-2/254768,468.jpg,https://kliuki.net/media/5/2025/12/05/546321/320x180.jpg?timer=1764949152,2,2025-12-05 15:50:00,kliuki.net,Иванина Николова,"kliuki.ws,svobodnoslovo.eu",2025-12-05 15:50:00,0,6,2025-12-05,15:50
1044,473,"За първи път в България – плащаме с усмивка, а не…","For the first time in Bulgaria – we pay with a smile, not...",https://www.obedineni.com/%d0%b7%d0%b0-%d0%bf%d1%8a%d1%80%d0%b2%d0%b8-%d0%bf%d1%8a%d1%82-%d0%b2-%d0%b1%d1%8a%d0%bb%d0%b3%d0%b0%d1%80%d0%b8%d1%8f-%d0%bf%d0%bb%d0%b0%d1%89%d0%b0%d0%bc%d0%b5-%d1%81-%d1%83%d1%81%d0%bc%d0%b8/,473.jpg,NA,2,2025-11-03 14:29:05,obedineni.com,obedineni.com,"informiran.net,svobodnoslovo.eu",2025-11-03 14:29:05,0,10,2025-11-03,14:29
1045,473,За първи път в България имплантираха баклофенова помпа…,"For the first time in Bulgaria, a baclofen pump was implanted…",https://www.obedineni.com/%d0%b7%d0%b0-%d0%bf%d1%8a%d1%80%d0%b2%d0%b8-%d0%bf%d1%8a%d1%82-%d0%b2-%d0%b1%d1%8a%d0%bb%d0%b3%d0%b0%d1%80%d0%b8%d1%8f-%d0%b8%d0%bc%d0%bf%d0%bb%d0%b0%d0%bd%d1%82%d0%b8%d1%80%d0%b0%d1%85%d0%b0-%d0%b1/,473.jpg,https://www.obedineni.com/wp-content/uploads/2025/11/medium_6a97f6baa25b269e6ef21e7c9807af58-JF2cvC.jpg,2,2025-11-26 11:29:18,obedineni.com,obedineni.com,"informiran.net,svobodnoslovo.eu",2025-11-26 11:29:18,32940.21667,10,2025-11-26,11:29
1046,474,За първи път в България Простата център „Софиямед“ въвежда нов стандарт в минимално инвазивното лечение на доброкачествено уголемената простата с iTind,"For the first time in Bulgaria, the Prostate Center ""Sofiyamed"" introduces a new standard in the minimally invasive treatment of benign enlarged prostate with iTind",https://svobodnoslovo.eu/bulgaria/za-parvi-pat-v-balgariya-prostata-centar-sofiyamed-vavezhda-nov-standart-v-minimalno-invazivnoto-lechenie-na-dobrokachestveno-ugolemenata-prostata-s-itind/170559,474.jpg,https://svobodnoslovo.eu/media/1/2025/08/20/135699/960x540.png?timer=1755671491,2,2025-08-20 06:29:00,svobodnoslovo.eu,Iva Ivanova,"obedineni.com,informiran.net",2025-08-20 06:29:00,0,13,2025-08-20,06:29
1047,474,За първи път в България Простата център „Софиямед“ въвежда нов стандарт в минимално инвазивното лечение на доброкачествено уголемената простата с iTind,"For the first time in Bulgaria, the Prostate Center ""Sofiyamed"" introduces a new standard in the minimally invasive treatment of benign enlarged prostate with iTind",https://informiran.net/balgariya/za-parvi-pat-v-balgariya-prostata-centar-sofiyamed-vavezhda-nov-standart-v-minimalno-invazivnoto-lechenie-na-dobrokachestveno-ugolemenata-prostata-s-itind,474.jpg,https://informiran.net/media/1/2025/08/20/85508/320x180.png?timer=1755671501,2,2025-08-20 06:31:56,informiran.net,Галя Иванова,"obedineni.com,svobodnoslovo.eu",2025-08-20 06:29:00,2.933333333,3,2025-08-20,06:31
1048,475,Заблудени балъци клъвват на фалшиви оферти от Douglas,Misguided scoundrels fall for fake offers from Douglas,https://informiran.net/balgariya/zabludeni-balaci-klavvat-na-falshivi-oferti-ot-douglas,475.jpg,https://informiran.net/media/1/2025/02/23/81825/320x180.jpg?timer=1740297296,2,2025-02-23 07:55:08,informiran.net,Галя Иванова,"svobodnoslovo.eu,kliuki.ws",2025-02-23 07:55:08,0,3,2025-02-23,07:55
1049,475,Заблудени балъци клъвват на фалшиви оферти от Douglas,Misguided scoundrels fall for fake offers from Douglas,https://kliuki.ws/novini/zabludeni-balaci-klavvat-na-falshivi-oferti-ot-douglas-4/239359,475.jpg,https://kliuki.ws/media/6/2025/02/23/516590/480x270.jpg?timer=1740298734,2,2025-02-23 07:57:42,kliuki.ws,Иванина Николова,"svobodnoslovo.eu,informiran.net",2025-02-23 07:55:08,2.566666667,7,2025-02-23,07:57
1050,475,Заблудени балъци клъвват на фалшиви оферти от Douglas,Misguided scoundrels fall for fake offers from Douglas,https://svobodnoslovo.eu/bulgaria/zabludeni-balaci-klavvat-na-falshivi-oferti-ot-douglas-6/155614,475.jpg,https://svobodnoslovo.eu/media/1/2025/02/23/115429/960x540.jpg?timer=1740301849,2,2025-02-23 09:10:43,svobodnoslovo.eu,Lacho,"kliuki.ws,informiran.net",2025-02-23 07:55:08,75.58333333,13,2025-02-23,09:10
